STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
         20;201903080520;201903080520;    3;  0.00;  -999;  -999;-999;eor
         20;201903080521;201903080521;    3;  0.00;  -999;  -999;-999;eor
         20;201903080522;201903080522;    3;  0.00;  -999;  -999;-999;eor
         20;201903080523;201903080523;    3;  0.03;  -999;  -999;-999;eor
         20;201903080524;201903080524;    3;  0.00;  -999;  -999;-999;eor
         20;201903080525;201903080525;    3;  0.00;  -999;  -999;-999;eor
         20;201903080526;201903080526;    3;  0.00;  -999;  -999;-999;eor
         20;201903080527;201903080527;    3;  0.00;  -999;  -999;-999;eor
         20;201903080528;201903080528;    3;  0.00;  -999;  -999;-999;eor
         20;201903080529;201903080529;    3;  0.00;  -999;  -999;-999;eor
         20;201903080530;201903080530;    3;  0.00;  -999;  -999;-999;eor
         20;201903080531;201903080531;    3;  0.00;  -999;  -999;-999;eor
         20;201903080532;201903080532;    3;  0.00;  -999;  -999;-999;eor
         20;201903080533;201903080533;    3;  0.00;  -999;  -999;-999;eor
         20;201903080534;201903080534;    3;  0.00;  -999;  -999;-999;eor
         20;201903080535;201903080535;    3;  0.00;  -999;  -999;-999;eor
         20;201903080536;201903080536;    3;  0.00;  -999;  -999;-999;eor
         20;201903080537;201903080537;    3;  0.00;  -999;  -999;-999;eor
         20;201903080538;201903080538;    3;  0.00;  -999;  -999;-999;eor
         20;201903080539;201903080539;    3;  0.00;  -999;  -999;-999;eor
         20;201903080540;201903080540;    3;  0.00;  -999;  -999;-999;eor
         20;201903080541;201903080541;    3;  0.00;  -999;  -999;-999;eor
         20;201903080542;201903080542;    3;  0.00;  -999;  -999;-999;eor
         20;201903080543;201903080543;    3;  0.04;  -999;  -999;-999;eor
         20;201903080544;201903080544;    3;  0.00;  -999;  -999;-999;eor
         20;201903080545;201903080545;    3;  0.00;  -999;  -999;-999;eor
         20;201903080546;201903080546;    3;  0.00;  -999;  -999;-999;eor
         20;201903080547;201903080547;    3;  0.03;  -999;  -999;-999;eor
         20;201903080548;201903080548;    3;  0.02;  -999;  -999;-999;eor
         20;201903080549;201903080549;    3;  0.00;  -999;  -999;-999;eor
         20;201903080550;201903080550;    3;  0.00;  -999;  -999;-999;eor
         20;201903080551;201903080551;    3;  0.04;  -999;  -999;-999;eor
         20;201903080552;201903080552;    3;  0.00;  -999;  -999;-999;eor
         20;201903080553;201903080553;    3;  0.00;  -999;  -999;-999;eor
         20;201903080554;201903080554;    3;  0.00;  -999;  -999;-999;eor
         20;201903080555;201903080555;    3;  0.00;  -999;  -999;-999;eor
         20;201903080556;201903080556;    3;  0.00;  -999;  -999;-999;eor
         20;201903080557;201903080557;    3;  0.00;  -999;  -999;-999;eor
         20;201903080558;201903080558;    3;  0.00;  -999;  -999;-999;eor
         20;201903080559;201903080559;    3;  0.00;  -999;  -999;-999;eor
         20;201903080600;201903080600;    3;  0.00;  -999;  -999;-999;eor
         20;201903080601;201903080601;    3;  0.00;  -999;  -999;-999;eor
         20;201903080602;201903080602;    3;  0.00;  -999;  -999;-999;eor
         20;201903080603;201903080603;    3;  0.04;  -999;  -999;-999;eor
         20;201903080604;201903080604;    3;  0.01;  -999;  -999;-999;eor
         20;201903080605;201903080605;    3;  0.00;  -999;  -999;-999;eor
         20;201903080606;201903080606;    3;  0.00;  -999;  -999;-999;eor
         20;201903080607;201903080607;    3;  0.00;  -999;  -999;-999;eor
         20;201903080608;201903080608;    3;  0.00;  -999;  -999;-999;eor
         20;201903080609;201903080609;    3;  0.00;  -999;  -999;-999;eor
         20;201903080610;201903080610;    3;  0.00;  -999;  -999;-999;eor
         20;201903080611;201903080611;    3;  0.04;  -999;  -999;-999;eor
         20;201903080612;201903080612;    3;  0.01;  -999;  -999;-999;eor
         20;201903080613;201903080613;    3;  0.00;  -999;  -999;-999;eor
         20;201903080614;201903080614;    3;  0.00;  -999;  -999;-999;eor
         20;201903080615;201903080615;    3;  0.00;  -999;  -999;-999;eor
         20;201903080616;201903080616;    3;  0.00;  -999;  -999;-999;eor
         20;201903080617;201903080617;    3;  0.00;  -999;  -999;-999;eor
         20;201903080618;201903080618;    3;  0.00;  -999;  -999;-999;eor
         20;201903080619;201903080619;    3;  0.00;  -999;  -999;-999;eor
         20;201903080620;201903080620;    3;  0.00;  -999;  -999;-999;eor
         20;201903080621;201903080621;    3;  0.00;  -999;  -999;-999;eor
         20;201903080622;201903080622;    3;  0.00;  -999;  -999;-999;eor
         20;201903080623;201903080623;    3;  0.00;  -999;  -999;-999;eor
         20;201903080624;201903080624;    3;  0.00;  -999;  -999;-999;eor
         20;201903080625;201903080625;    3;  0.00;  -999;  -999;-999;eor
         20;201903080626;201903080626;    3;  0.00;  -999;  -999;-999;eor
         20;201903080627;201903080627;    3;  0.00;  -999;  -999;-999;eor
         20;201903080628;201903080628;    3;  0.00;  -999;  -999;-999;eor
         20;201903080629;201903080629;    3;  0.00;  -999;  -999;-999;eor
         20;201903080630;201903080630;    3;  0.00;  -999;  -999;-999;eor
         20;201903080631;201903080631;    3;  0.00;  -999;  -999;-999;eor
         20;201903080632;201903080632;    3;  0.00;  -999;  -999;-999;eor
         20;201903080633;201903080633;    3;  0.00;  -999;  -999;-999;eor
         20;201903080634;201903080634;    3;  0.00;  -999;  -999;-999;eor
         20;201903080635;201903080635;    3;  0.00;  -999;  -999;-999;eor
         20;201903080636;201903080636;    3;  0.00;  -999;  -999;-999;eor
         20;201903080637;201903080637;    3;  0.00;  -999;  -999;-999;eor
         20;201903080638;201903080638;    3;  0.00;  -999;  -999;-999;eor
         20;201903080639;201903080639;    3;  0.00;  -999;  -999;-999;eor
         20;201903080640;201903080640;    3;  0.00;  -999;  -999;-999;eor
         20;201903080641;201903080641;    3;  0.00;  -999;  -999;-999;eor
         20;201903080642;201903080642;    3;  0.00;  -999;  -999;-999;eor
         20;201903080643;201903080643;    3;  0.00;  -999;  -999;-999;eor
         20;201903080644;201903080644;    3;  0.00;  -999;  -999;-999;eor
         20;201903080645;201903080645;    3;  0.00;  -999;  -999;-999;eor
         20;201903080646;201903080646;    3;  0.00;  -999;  -999;-999;eor
         20;201903080647;201903080647;    3;  0.00;  -999;  -999;-999;eor
         20;201903080648;201903080648;    3;  0.00;  -999;  -999;-999;eor
         20;201903080649;201903080649;    3;  0.00;  -999;  -999;-999;eor
         20;201903080650;201903080650;    3;  0.00;  -999;  -999;-999;eor
         20;201903080651;201903080651;    3;  0.00;  -999;  -999;-999;eor
         20;201903080652;201903080652;    3;  0.00;  -999;  -999;-999;eor
         20;201903080653;201903080653;    3;  0.00;  -999;  -999;-999;eor
         20;201903080654;201903080654;    3;  0.00;  -999;  -999;-999;eor
         20;201903080655;201903080655;    3;  0.00;  -999;  -999;-999;eor
         20;201903080656;201903080656;    3;  0.00;  -999;  -999;-999;eor
         20;201903080657;201903080657;    3;  0.00;  -999;  -999;-999;eor
         20;201903080658;201903080658;    3;  0.00;  -999;  -999;-999;eor
         20;201903080659;201903080659;    3;  0.00;  -999;  -999;-999;eor
         20;201903080700;201903080759;    3;  0.00;  -999;  -999;-999;eor
         20;201903080800;201903080859;    3;  0.00;  -999;  -999;-999;eor
         20;201903080900;201903080959;    3;  0.00;  -999;  -999;-999;eor
         20;201903081000;201903081059;    3;  0.00;  -999;  -999;-999;eor
         20;201903081100;201903081159;    3;  0.00;  -999;  -999;-999;eor
         20;201903081200;201903081259;    3;  0.00;  -999;  -999;-999;eor
         20;201903081300;201903081359;    3;  0.00;  -999;  -999;-999;eor
         20;201903081400;201903081459;    3;  0.00;  -999;  -999;-999;eor
         20;201903081500;201903081559;    3;  0.00;  -999;  -999;-999;eor
         20;201903081600;201903081659;    3;  0.00;  -999;  -999;-999;eor
         20;201903081700;201903081759;    3;  0.00;  -999;  -999;-999;eor
         20;201903081800;201903081859;    3;  0.00;  -999;  -999;-999;eor
         20;201903081900;201903081959;    3;  0.00;  -999;  -999;-999;eor
         20;201903082000;201903082059;    3;  0.00;  -999;  -999;-999;eor
         20;201903082100;201903082159;    3;  0.00;  -999;  -999;-999;eor
         20;201903082200;201903082259;    3;  0.00;  -999;  -999;-999;eor
         20;201903082300;201903082359;    3;  0.00;  -999;  -999;-999;eor
         20;201903090000;201903090059;    3;  0.00;  -999;  -999;-999;eor
         20;201903090100;201903090159;    3;  0.00;  -999;  -999;-999;eor
         20;201903090200;201903090259;    3;  0.00;  -999;  -999;-999;eor
         20;201903090300;201903090359;    3;  0.00;  -999;  -999;-999;eor
         20;201903090400;201903090459;    3;  0.00;  -999;  -999;-999;eor
         20;201903090500;201903090500;    3;  0.00;  -999;  -999;-999;eor
         20;201903090501;201903090501;    3;  0.00;  -999;  -999;-999;eor
         20;201903090502;201903090502;    3;  0.00;  -999;  -999;-999;eor
         20;201903090503;201903090503;    3;  0.00;  -999;  -999;-999;eor
         20;201903090504;201903090504;    3;  0.00;  -999;  -999;-999;eor
         20;201903090505;201903090505;    3;  0.00;  -999;  -999;-999;eor
         20;201903090506;201903090506;    3;  0.00;  -999;  -999;-999;eor
         20;201903090507;201903090507;    3;  0.00;  -999;  -999;-999;eor
         20;201903090508;201903090508;    3;  0.00;  -999;  -999;-999;eor
         20;201903090509;201903090509;    3;  0.00;  -999;  -999;-999;eor
         20;201903090510;201903090510;    3;  0.00;  -999;  -999;-999;eor
         20;201903090511;201903090511;    3;  0.00;  -999;  -999;-999;eor
         20;201903090512;201903090512;    3;  0.00;  -999;  -999;-999;eor
         20;201903090513;201903090513;    3;  0.00;  -999;  -999;-999;eor
         20;201903090514;201903090514;    3;  0.00;  -999;  -999;-999;eor
         20;201903090515;201903090515;    3;  0.00;  -999;  -999;-999;eor
         20;201903090516;201903090516;    3;  0.00;  -999;  -999;-999;eor
         20;201903090517;201903090517;    3;  0.00;  -999;  -999;-999;eor
         20;201903090518;201903090518;    3;  0.00;  -999;  -999;-999;eor
         20;201903090519;201903090519;    3;  0.00;  -999;  -999;-999;eor
         20;201903090520;201903090520;    3;  0.00;  -999;  -999;-999;eor
         20;201903090521;201903090521;    3;  0.00;  -999;  -999;-999;eor
         20;201903090522;201903090522;    3;  0.00;  -999;  -999;-999;eor
         20;201903090523;201903090523;    3;  0.00;  -999;  -999;-999;eor
         20;201903090524;201903090524;    3;  0.03;  -999;  -999;-999;eor
         20;201903090525;201903090525;    3;  0.01;  -999;  -999;-999;eor
         20;201903090526;201903090526;    3;  0.00;  -999;  -999;-999;eor
         20;201903090527;201903090527;    3;  0.00;  -999;  -999;-999;eor
         20;201903090528;201903090528;    3;  0.03;  -999;  -999;-999;eor
         20;201903090529;201903090529;    3;  0.02;  -999;  -999;-999;eor
         20;201903090530;201903090530;    3;  0.00;  -999;  -999;-999;eor
         20;201903090531;201903090531;    3;  0.04;  -999;  -999;-999;eor
         20;201903090532;201903090532;    3;  0.01;  -999;  -999;-999;eor
         20;201903090533;201903090533;    3;  0.00;  -999;  -999;-999;eor
         20;201903090534;201903090534;    3;  0.03;  -999;  -999;-999;eor
         20;201903090535;201903090535;    3;  0.02;  -999;  -999;-999;eor
         20;201903090536;201903090536;    3;  0.00;  -999;  -999;-999;eor
         20;201903090537;201903090537;    3;  0.04;  -999;  -999;-999;eor
         20;201903090538;201903090538;    3;  0.01;  -999;  -999;-999;eor
         20;201903090539;201903090539;    3;  0.00;  -999;  -999;-999;eor
         20;201903090540;201903090540;    3;  0.00;  -999;  -999;-999;eor
         20;201903090541;201903090541;    3;  0.00;  -999;  -999;-999;eor
         20;201903090542;201903090542;    3;  0.00;  -999;  -999;-999;eor
         20;201903090543;201903090543;    3;  0.03;  -999;  -999;-999;eor
         20;201903090544;201903090544;    3;  0.04;  -999;  -999;-999;eor
         20;201903090545;201903090545;    3;  0.01;  -999;  -999;-999;eor
         20;201903090546;201903090546;    3;  0.00;  -999;  -999;-999;eor
         20;201903090547;201903090547;    3;  0.05;  -999;  -999;-999;eor
         20;201903090548;201903090548;    3;  0.02;  -999;  -999;-999;eor
         20;201903090549;201903090549;    3;  0.04;  -999;  -999;-999;eor
         20;201903090550;201903090550;    3;  0.02;  -999;  -999;-999;eor
         20;201903090551;201903090551;    3;  0.03;  -999;  -999;-999;eor
         20;201903090552;201903090552;    3;  0.03;  -999;  -999;-999;eor
         20;201903090553;201903090553;    3;  0.05;  -999;  -999;-999;eor
         20;201903090554;201903090554;    3;  0.05;  -999;  -999;-999;eor
         20;201903090555;201903090555;    3;  0.04;  -999;  -999;-999;eor
         20;201903090556;201903090556;    3;  0.03;  -999;  -999;-999;eor
         20;201903090557;201903090557;    3;  0.04;  -999;  -999;-999;eor
         20;201903090558;201903090558;    3;  0.04;  -999;  -999;-999;eor
         20;201903090559;201903090559;    3;  0.03;  -999;  -999;-999;eor
         20;201903090600;201903090600;    3;  0.00;  -999;  -999;-999;eor
         20;201903090601;201903090601;    3;  0.05;  -999;  -999;-999;eor
         20;201903090602;201903090602;    3;  0.05;  -999;  -999;-999;eor
         20;201903090603;201903090603;    3;  0.02;  -999;  -999;-999;eor
         20;201903090604;201903090604;    3;  0.04;  -999;  -999;-999;eor
         20;201903090605;201903090605;    3;  0.08;  -999;  -999;-999;eor
         20;201903090606;201903090606;    3;  0.06;  -999;  -999;-999;eor
         20;201903090607;201903090607;    3;  0.04;  -999;  -999;-999;eor
         20;201903090608;201903090608;    3;  0.04;  -999;  -999;-999;eor
         20;201903090609;201903090609;    3;  0.06;  -999;  -999;-999;eor
         20;201903090610;201903090610;    3;  0.05;  -999;  -999;-999;eor
         20;201903090611;201903090611;    3;  0.08;  -999;  -999;-999;eor
         20;201903090612;201903090612;    3;  0.04;  -999;  -999;-999;eor
         20;201903090613;201903090613;    3;  0.01;  -999;  -999;-999;eor
         20;201903090614;201903090614;    3;  0.00;  -999;  -999;-999;eor
         20;201903090615;201903090615;    3;  0.00;  -999;  -999;-999;eor
         20;201903090616;201903090616;    3;  0.00;  -999;  -999;-999;eor
         20;201903090617;201903090617;    3;  0.00;  -999;  -999;-999;eor
         20;201903090618;201903090618;    3;  0.00;  -999;  -999;-999;eor
         20;201903090619;201903090619;    3;  0.00;  -999;  -999;-999;eor
         20;201903090620;201903090620;    3;  0.00;  -999;  -999;-999;eor
         20;201903090621;201903090621;    3;  0.00;  -999;  -999;-999;eor
         20;201903090622;201903090622;    3;  0.00;  -999;  -999;-999;eor
         20;201903090623;201903090623;    3;  0.00;  -999;  -999;-999;eor
         20;201903090624;201903090624;    3;  0.00;  -999;  -999;-999;eor
         20;201903090625;201903090625;    3;  0.00;  -999;  -999;-999;eor
         20;201903090626;201903090626;    3;  0.00;  -999;  -999;-999;eor
         20;201903090627;201903090627;    3;  0.00;  -999;  -999;-999;eor
         20;201903090628;201903090628;    3;  0.00;  -999;  -999;-999;eor
         20;201903090629;201903090629;    3;  0.00;  -999;  -999;-999;eor
         20;201903090630;201903090630;    3;  0.00;  -999;  -999;-999;eor
         20;201903090631;201903090631;    3;  0.00;  -999;  -999;-999;eor
         20;201903090632;201903090632;    3;  0.00;  -999;  -999;-999;eor
         20;201903090633;201903090633;    3;  0.00;  -999;  -999;-999;eor
         20;201903090634;201903090634;    3;  0.00;  -999;  -999;-999;eor
         20;201903090635;201903090635;    3;  0.00;  -999;  -999;-999;eor
         20;201903090636;201903090636;    3;  0.00;  -999;  -999;-999;eor
         20;201903090637;201903090637;    3;  0.00;  -999;  -999;-999;eor
         20;201903090638;201903090638;    3;  0.00;  -999;  -999;-999;eor
         20;201903090639;201903090639;    3;  0.00;  -999;  -999;-999;eor
         20;201903090640;201903090640;    3;  0.00;  -999;  -999;-999;eor
         20;201903090641;201903090641;    3;  0.00;  -999;  -999;-999;eor
         20;201903090642;201903090642;    3;  0.00;  -999;  -999;-999;eor
         20;201903090643;201903090643;    3;  0.00;  -999;  -999;-999;eor
         20;201903090644;201903090644;    3;  0.00;  -999;  -999;-999;eor
         20;201903090645;201903090645;    3;  0.00;  -999;  -999;-999;eor
         20;201903090646;201903090646;    3;  0.00;  -999;  -999;-999;eor
         20;201903090647;201903090647;    3;  0.00;  -999;  -999;-999;eor
         20;201903090648;201903090648;    3;  0.00;  -999;  -999;-999;eor
         20;201903090649;201903090649;    3;  0.00;  -999;  -999;-999;eor
         20;201903090650;201903090650;    3;  0.00;  -999;  -999;-999;eor
         20;201903090651;201903090651;    3;  0.00;  -999;  -999;-999;eor
         20;201903090652;201903090652;    3;  0.00;  -999;  -999;-999;eor
         20;201903090653;201903090653;    3;  0.00;  -999;  -999;-999;eor
         20;201903090654;201903090654;    3;  0.00;  -999;  -999;-999;eor
         20;201903090655;201903090655;    3;  0.00;  -999;  -999;-999;eor
         20;201903090656;201903090656;    3;  0.00;  -999;  -999;-999;eor
         20;201903090657;201903090657;    3;  0.00;  -999;  -999;-999;eor
         20;201903090658;201903090658;    3;  0.00;  -999;  -999;-999;eor
         20;201903090659;201903090659;    3;  0.00;  -999;  -999;-999;eor
         20;201903090700;201903090759;    3;  0.00;  -999;  -999;-999;eor
         20;201903090800;201903090859;    3;  0.00;  -999;  -999;-999;eor
         20;201903090900;201903090959;    3;  0.00;  -999;  -999;-999;eor
         20;201903091000;201903091059;    3;  0.00;  -999;  -999;-999;eor
         20;201903091100;201903091159;    3;  0.00;  -999;  -999;-999;eor
         20;201903091200;201903091259;    3;  0.00;  -999;  -999;-999;eor
         20;201903091300;201903091359;    3;  0.00;  -999;  -999;-999;eor
         20;201903091400;201903091400;    3;  0.00;  -999;  -999;-999;eor
         20;201903091401;201903091401;    3;  0.00;  -999;  -999;-999;eor
         20;201903091402;201903091402;    3;  0.00;  -999;  -999;-999;eor
         20;201903091403;201903091403;    3;  0.00;  -999;  -999;-999;eor
         20;201903091404;201903091404;    3;  0.00;  -999;  -999;-999;eor
         20;201903091405;201903091405;    3;  0.00;  -999;  -999;-999;eor
         20;201903091406;201903091406;    3;  0.00;  -999;  -999;-999;eor
         20;201903091407;201903091407;    3;  0.00;  -999;  -999;-999;eor
         20;201903091408;201903091408;    3;  0.00;  -999;  -999;-999;eor
         20;201903091409;201903091409;    3;  0.00;  -999;  -999;-999;eor
         20;201903091410;201903091410;    3;  0.00;  -999;  -999;-999;eor
         20;201903091411;201903091411;    3;  0.00;  -999;  -999;-999;eor
         20;201903091412;201903091412;    3;  0.00;  -999;  -999;-999;eor
         20;201903091413;201903091413;    3;  0.00;  -999;  -999;-999;eor
         20;201903091414;201903091414;    3;  0.00;  -999;  -999;-999;eor
         20;201903091415;201903091415;    3;  0.00;  -999;  -999;-999;eor
         20;201903091416;201903091416;    3;  0.00;  -999;  -999;-999;eor
         20;201903091417;201903091417;    3;  0.00;  -999;  -999;-999;eor
         20;201903091418;201903091418;    3;  0.00;  -999;  -999;-999;eor
         20;201903091419;201903091419;    3;  0.00;  -999;  -999;-999;eor
         20;201903091420;201903091420;    3;  0.00;  -999;  -999;-999;eor
         20;201903091421;201903091421;    3;  0.00;  -999;  -999;-999;eor
         20;201903091422;201903091422;    3;  0.00;  -999;  -999;-999;eor
         20;201903091423;201903091423;    3;  0.00;  -999;  -999;-999;eor
         20;201903091424;201903091424;    3;  0.00;  -999;  -999;-999;eor
         20;201903091425;201903091425;    3;  0.00;  -999;  -999;-999;eor
         20;201903091426;201903091426;    3;  0.00;  -999;  -999;-999;eor
         20;201903091427;201903091427;    3;  0.00;  -999;  -999;-999;eor
         20;201903091428;201903091428;    3;  0.00;  -999;  -999;-999;eor
         20;201903091429;201903091429;    3;  0.00;  -999;  -999;-999;eor
         20;201903091430;201903091430;    3;  0.00;  -999;  -999;-999;eor
         20;201903091431;201903091431;    3;  0.00;  -999;  -999;-999;eor
         20;201903091432;201903091432;    3;  0.00;  -999;  -999;-999;eor
         20;201903091433;201903091433;    3;  0.00;  -999;  -999;-999;eor
         20;201903091434;201903091434;    3;  0.00;  -999;  -999;-999;eor
         20;201903091435;201903091435;    3;  0.00;  -999;  -999;-999;eor
         20;201903091436;201903091436;    3;  0.00;  -999;  -999;-999;eor
         20;201903091437;201903091437;    3;  0.00;  -999;  -999;-999;eor
         20;201903091438;201903091438;    3;  0.00;  -999;  -999;-999;eor
         20;201903091439;201903091439;    3;  0.03;  -999;  -999;-999;eor
         20;201903091440;201903091440;    3;  0.02;  -999;  -999;-999;eor
         20;201903091441;201903091441;    3;  0.00;  -999;  -999;-999;eor
         20;201903091442;201903091442;    3;  0.00;  -999;  -999;-999;eor
         20;201903091443;201903091443;    3;  0.00;  -999;  -999;-999;eor
         20;201903091444;201903091444;    3;  0.04;  -999;  -999;-999;eor
         20;201903091445;201903091445;    3;  0.02;  -999;  -999;-999;eor
         20;201903091446;201903091446;    3;  0.00;  -999;  -999;-999;eor
         20;201903091447;201903091447;    3;  0.05;  -999;  -999;-999;eor
         20;201903091448;201903091448;    3;  0.03;  -999;  -999;-999;eor
         20;201903091449;201903091449;    3;  0.00;  -999;  -999;-999;eor
         20;201903091450;201903091450;    3;  0.03;  -999;  -999;-999;eor
         20;201903091451;201903091451;    3;  0.01;  -999;  -999;-999;eor
         20;201903091452;201903091452;    3;  0.00;  -999;  -999;-999;eor
         20;201903091453;201903091453;    3;  0.04;  -999;  -999;-999;eor
         20;201903091454;201903091454;    3;  0.02;  -999;  -999;-999;eor
         20;201903091455;201903091455;    3;  0.00;  -999;  -999;-999;eor
         20;201903091456;201903091456;    3;  0.00;  -999;  -999;-999;eor
         20;201903091457;201903091457;    3;  0.00;  -999;  -999;-999;eor
         20;201903091458;201903091458;    3;  0.00;  -999;  -999;-999;eor
         20;201903091459;201903091459;    3;  0.00;  -999;  -999;-999;eor
         20;201903091500;201903091559;    3;  0.00;  -999;  -999;-999;eor
         20;201903091600;201903091659;    3;  0.00;  -999;  -999;-999;eor
         20;201903091700;201903091759;    3;  0.00;  -999;  -999;-999;eor
         20;201903091800;201903091859;    3;  0.00;  -999;  -999;-999;eor
         20;201903091900;201903091959;    3;  0.00;  -999;  -999;-999;eor
         20;201903092000;201903092059;    3;  0.00;  -999;  -999;-999;eor
         20;201903092100;201903092159;    3;  0.00;  -999;  -999;-999;eor
         20;201903092200;201903092259;    3;  0.00;  -999;  -999;-999;eor
         20;201903092300;201903092359;    3;  0.00;  -999;  -999;-999;eor
         20;201903100000;201903100059;    3;  0.00;  -999;  -999;-999;eor
         20;201903100100;201903100159;    3;  0.00;  -999;  -999;-999;eor
         20;201903100200;201903100259;    3;  0.00;  -999;  -999;-999;eor
         20;201903100300;201903100359;    3;  0.00;  -999;  -999;-999;eor
         20;201903100400;201903100400;    3;  0.00;  -999;  -999;-999;eor
         20;201903100401;201903100401;    3;  0.04;  -999;  -999;-999;eor
         20;201903100402;201903100402;    3;  0.03;  -999;  -999;-999;eor
         20;201903100403;201903100403;    3;  0.04;  -999;  -999;-999;eor
         20;201903100404;201903100404;    3;  0.04;  -999;  -999;-999;eor
         20;201903100405;201903100405;    3;  0.03;  -999;  -999;-999;eor
         20;201903100406;201903100406;    3;  0.02;  -999;  -999;-999;eor
         20;201903100407;201903100407;    3;  0.00;  -999;  -999;-999;eor
         20;201903100408;201903100408;    3;  0.04;  -999;  -999;-999;eor
         20;201903100409;201903100409;    3;  0.01;  -999;  -999;-999;eor
         20;201903100410;201903100410;    3;  0.00;  -999;  -999;-999;eor
         20;201903100411;201903100411;    3;  0.03;  -999;  -999;-999;eor
         20;201903100412;201903100412;    3;  0.01;  -999;  -999;-999;eor
         20;201903100413;201903100413;    3;  0.00;  -999;  -999;-999;eor
         20;201903100414;201903100414;    3;  0.00;  -999;  -999;-999;eor
         20;201903100415;201903100415;    3;  0.04;  -999;  -999;-999;eor
         20;201903100416;201903100416;    3;  0.03;  -999;  -999;-999;eor
         20;201903100417;201903100417;    3;  0.00;  -999;  -999;-999;eor
         20;201903100418;201903100418;    3;  0.03;  -999;  -999;-999;eor
         20;201903100419;201903100419;    3;  0.03;  -999;  -999;-999;eor
         20;201903100420;201903100420;    3;  0.00;  -999;  -999;-999;eor
         20;201903100421;201903100421;    3;  0.00;  -999;  -999;-999;eor
         20;201903100422;201903100422;    3;  0.04;  -999;  -999;-999;eor
         20;201903100423;201903100423;    3;  0.01;  -999;  -999;-999;eor
         20;201903100424;201903100424;    3;  0.00;  -999;  -999;-999;eor
         20;201903100425;201903100425;    3;  0.04;  -999;  -999;-999;eor
         20;201903100426;201903100426;    3;  0.04;  -999;  -999;-999;eor
         20;201903100427;201903100427;    3;  0.02;  -999;  -999;-999;eor
         20;201903100428;201903100428;    3;  0.03;  -999;  -999;-999;eor
         20;201903100429;201903100429;    3;  0.02;  -999;  -999;-999;eor
         20;201903100430;201903100430;    3;  0.03;  -999;  -999;-999;eor
         20;201903100431;201903100431;    3;  0.02;  -999;  -999;-999;eor
         20;201903100432;201903100432;    3;  0.00;  -999;  -999;-999;eor
         20;201903100433;201903100433;    3;  0.05;  -999;  -999;-999;eor
         20;201903100434;201903100434;    3;  0.03;  -999;  -999;-999;eor
         20;201903100435;201903100435;    3;  0.03;  -999;  -999;-999;eor
         20;201903100436;201903100436;    3;  0.04;  -999;  -999;-999;eor
         20;201903100437;201903100437;    3;  0.02;  -999;  -999;-999;eor
         20;201903100438;201903100438;    3;  0.00;  -999;  -999;-999;eor
         20;201903100439;201903100439;    3;  0.03;  -999;  -999;-999;eor
         20;201903100440;201903100440;    3;  0.03;  -999;  -999;-999;eor
         20;201903100441;201903100441;    3;  0.00;  -999;  -999;-999;eor
         20;201903100442;201903100442;    3;  0.06;  -999;  -999;-999;eor
         20;201903100443;201903100443;    3;  0.04;  -999;  -999;-999;eor
         20;201903100444;201903100444;    3;  0.05;  -999;  -999;-999;eor
         20;201903100445;201903100445;    3;  0.04;  -999;  -999;-999;eor
         20;201903100446;201903100446;    3;  0.04;  -999;  -999;-999;eor
         20;201903100447;201903100447;    3;  0.04;  -999;  -999;-999;eor
         20;201903100448;201903100448;    3;  0.06;  -999;  -999;-999;eor
         20;201903100449;201903100449;    3;  0.03;  -999;  -999;-999;eor
         20;201903100450;201903100450;    3;  0.03;  -999;  -999;-999;eor
         20;201903100451;201903100451;    3;  0.05;  -999;  -999;-999;eor
         20;201903100452;201903100452;    3;  0.06;  -999;  -999;-999;eor
         20;201903100453;201903100453;    3;  0.05;  -999;  -999;-999;eor
         20;201903100454;201903100454;    3;  0.05;  -999;  -999;-999;eor
         20;201903100455;201903100455;    3;  0.07;  -999;  -999;-999;eor
         20;201903100456;201903100456;    3;  0.04;  -999;  -999;-999;eor
         20;201903100457;201903100457;    3;  0.05;  -999;  -999;-999;eor
         20;201903100458;201903100458;    3;  0.04;  -999;  -999;-999;eor
         20;201903100459;201903100459;    3;  0.06;  -999;  -999;-999;eor
         20;201903100500;201903100500;    3;  0.04;  -999;  -999;-999;eor
         20;201903100501;201903100501;    3;  0.07;  -999;  -999;-999;eor
         20;201903100502;201903100502;    3;  0.07;  -999;  -999;-999;eor
         20;201903100503;201903100503;    3;  0.06;  -999;  -999;-999;eor
         20;201903100504;201903100504;    3;  0.06;  -999;  -999;-999;eor
         20;201903100505;201903100505;    3;  0.05;  -999;  -999;-999;eor
         20;201903100506;201903100506;    3;  0.05;  -999;  -999;-999;eor
         20;201903100507;201903100507;    3;  0.04;  -999;  -999;-999;eor
         20;201903100508;201903100508;    3;  0.03;  -999;  -999;-999;eor
         20;201903100509;201903100509;    3;  0.03;  -999;  -999;-999;eor
         20;201903100510;201903100510;    3;  0.05;  -999;  -999;-999;eor
         20;201903100511;201903100511;    3;  0.04;  -999;  -999;-999;eor
         20;201903100512;201903100512;    3;  0.05;  -999;  -999;-999;eor
         20;201903100513;201903100513;    3;  0.04;  -999;  -999;-999;eor
         20;201903100514;201903100514;    3;  0.05;  -999;  -999;-999;eor
         20;201903100515;201903100515;    3;  0.04;  -999;  -999;-999;eor
